route,isDirect,itrFlight,deptApt,deptAptTime,arrApt,arrAptTime,flightNo,flightSpan,operateBy,itrClass,ClassMiles,ClassInfo,Month,month,Date
4.0,False,2.0,FUK,13:15,HND,14:55,NH 254,Non Stop,ALL NIPPON AIRWAYS,1.0,"LM 5,420",,Jun,6,06
4.0,False,2.0,FUK,13:15,HND,14:55,NH 254,Non Stop,ALL NIPPON AIRWAYS,2.0,,,Jun,6,06
4.0,False,3.0,HND,17:45,SFO,11:30,UA 876,Non Stop,UNITED AIRLINES,1.0,"LM 29,130",,Jun,6,06
4.0,False,3.0,HND,17:45,SFO,11:30,UA 876,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,06
1.0,True,1.0,TPE,10:15,SFO,06:30,BR 8,"Non Stop, 11h 15m",Eva Airways ,1.0,"LM 40,000",,Jun,6,07
1.0,True,1.0,TPE,10:15,SFO,06:30,BR 8,"Non Stop, 11h 15m",Eva Airways ,2.0,,,Jun,6,07
2.0,True,1.0,TPE,23:30,SFO,20:00,BR 28,"Non Stop, 11h 30m",Eva Airways ,1.0,"LM 40,000",,Jun,6,07
2.0,True,1.0,TPE,23:30,SFO,20:00,BR 28,"Non Stop, 11h 30m",Eva Airways ,2.0,,,Jun,6,07
3.0,False,1.0,TPE,19:00,HKG,20:45,BR 809,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",3 Seats left,Jun,6,07
3.0,False,1.0,TPE,19:00,HKG,20:45,BR 809,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",1 Seats left,Jun,6,07
3.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,Jun,6,07
3.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,07
4.0,False,1.0,TPE,07:00,HKG,08:50,BR 891,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",,Jun,6,07
4.0,False,1.0,TPE,07:00,HKG,08:50,BR 891,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",2 Seats left,Jun,6,07
4.0,False,2.0,HKG,11:15,SFO,09:15,UA 862,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,Jun,6,07
4.0,False,2.0,HKG,11:15,SFO,09:15,UA 862,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,07
5.0,False,1.0,TPE,18:10,HKG,19:55,BR 857,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",,Jun,6,07
5.0,False,1.0,TPE,18:10,HKG,19:55,BR 857,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",2 Seats left,Jun,6,07
5.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,Jun,6,07
5.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,07
6.0,False,1.0,TPE,16:40,HKG,18:30,BR 871,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",,Jun,6,07
6.0,False,1.0,TPE,16:40,HKG,18:30,BR 871,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",2 Seats left,Jun,6,07
6.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,Jun,6,07
6.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,07
7.0,False,1.0,TPE,14:10,HKG,16:00,BR 855,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",3 Seats left,Jun,6,07
7.0,False,1.0,TPE,14:10,HKG,16:00,BR 855,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",1 Seats left,Jun,6,07
7.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,Jun,6,07
7.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,07
1.0,False,1.0,TPE,07:00,HKG,08:50,BR 891,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",3 Seats left,Jun,6,08
1.0,False,1.0,TPE,07:00,HKG,08:50,BR 891,Non Stop,EVA AIRWAYS,2.0,,,Jun,6,08
1.0,False,2.0,HKG,11:15,SFO,09:15,UA 862,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,Jun,6,08
1.0,False,2.0,HKG,11:15,SFO,09:15,UA 862,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,08
2.0,False,1.0,TPE,18:10,HKG,19:55,BR 857,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",,Jun,6,08
2.0,False,1.0,TPE,18:10,HKG,19:55,BR 857,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",2 Seats left,Jun,6,08
2.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,Jun,6,08
2.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,08
3.0,False,1.0,TPE,16:40,HKG,18:30,BR 871,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",4 Seats left,Jun,6,08
3.0,False,1.0,TPE,16:40,HKG,18:30,BR 871,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",1 Seats left,Jun,6,08
3.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,Jun,6,08
3.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,08
4.0,False,1.0,TPE,07:30,ICN,11:00,BR 170,Non Stop,EVA AIRWAYS,1.0,,,Jun,6,08
4.0,False,1.0,TPE,07:30,ICN,11:00,BR 170,Non Stop,EVA AIRWAYS,2.0,"LM 10,600",1 Seats left,Jun,6,08
4.0,False,2.0,ICN,16:50,SFO,11:50,UA 892,Non Stop,UNITED AIRLINES,1.0,"LM 31,940",,Jun,6,08
4.0,False,2.0,ICN,16:50,SFO,11:50,UA 892,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,08
5.0,False,1.0,TPE,14:10,HKG,16:00,BR 855,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",1 Seats left,Jun,6,08
5.0,False,1.0,TPE,14:10,HKG,16:00,BR 855,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",1 Seats left,Jun,6,08
5.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,Jun,6,08
5.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,08
1.0,True,1.0,TPE,23:30,SFO,20:00,BR 28,"Non Stop, 11h 30m",Eva Airways ,1.0,"LM 40,000",,Jun,6,09
1.0,True,1.0,TPE,23:30,SFO,20:00,BR 28,"Non Stop, 11h 30m",Eva Airways ,2.0,,,Jun,6,09
2.0,False,1.0,TPE,07:00,HKG,08:50,BR 891,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",1 Seats left,Jun,6,09
2.0,False,1.0,TPE,07:00,HKG,08:50,BR 891,Non Stop,EVA AIRWAYS,2.0,,,Jun,6,09
2.0,False,2.0,HKG,11:15,SFO,09:15,UA 862,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,Jun,6,09
