Month,month,Date,route,isDirect,itrFlight,deptApt,deptAptTime,arrApt,arrAptTime,flightNo,flightSpan,operateBy,itrClass,ClassMiles,ClassInfo
Aug,8,27,4.0,False,1.0,TPE,07:30,ICN,11:00,BR 170,Non Stop,EVA AIRWAYS,1.0,"LM 8,070",4 Seats left
Aug,8,27,4.0,False,1.0,TPE,07:30,ICN,11:00,BR 170,Non Stop,EVA AIRWAYS,2.0,"LM 10,600",1 Seats left
Aug,8,27,4.0,False,2.0,ICN,16:50,SFO,11:50,UA 892,Non Stop,UNITED AIRLINES,1.0,"LM 31,930",
Aug,8,27,4.0,False,2.0,ICN,16:50,SFO,11:50,UA 892,Non Stop,UNITED AIRLINES,2.0,,
Aug,8,27,5.0,False,1.0,TPE,06:30,KIX,10:10,BR 178,Non Stop,EVA AIRWAYS,1.0,,
Aug,8,27,5.0,False,1.0,TPE,06:30,KIX,10:10,BR 178,Non Stop,EVA AIRWAYS,2.0,"LM 15,360",2 Seats left
Aug,8,27,5.0,False,2.0,KIX,16:50,SFO,10:55,UA 34,Non Stop,UNITED AIRLINES,1.0,"LM 32,390",
Aug,8,27,5.0,False,2.0,KIX,16:50,SFO,10:55,UA 34,Non Stop,UNITED AIRLINES,2.0,,
Aug,8,28,1.0,True,1.0,TPE,10:15,SFO,07:00,BR 8,"Non Stop, 11h 45m",Eva Airways ,1.0,"LM 40,000",
Aug,8,28,1.0,True,1.0,TPE,10:15,SFO,07:00,BR 8,"Non Stop, 11h 45m",Eva Airways ,2.0,,
Aug,8,28,2.0,False,1.0,TPE,15:15,ICN,18:45,BR 160,Non Stop,EVA AIRWAYS,1.0,"LM 8,070",4 Seats left
Aug,8,28,2.0,False,1.0,TPE,15:15,ICN,18:45,BR 160,Non Stop,EVA AIRWAYS,2.0,,
Aug,8,28,2.0,False,2.0,ICN,20:40,SFO,15:40,OZ 212,Non Stop,ASIANA AIRLINES,1.0,"LM 31,930",
Aug,8,28,2.0,False,2.0,ICN,20:40,SFO,15:40,OZ 212,Non Stop,ASIANA AIRLINES,2.0,,
Aug,8,28,3.0,False,1.0,TPE,07:00,HKG,08:50,BR 891,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",
Aug,8,28,3.0,False,1.0,TPE,07:00,HKG,08:50,BR 891,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",2 Seats left
Aug,8,28,3.0,False,2.0,HKG,11:15,SFO,09:15,UA 862,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",
Aug,8,28,3.0,False,2.0,HKG,11:15,SFO,09:15,UA 862,Non Stop,UNITED AIRLINES,2.0,,
Aug,8,28,4.0,False,1.0,TPE,13:15,ICN,17:05,OZ 712,Non Stop,ASIANA AIRLINES,1.0,"LM 8,060",2 Seats left
Aug,8,28,4.0,False,1.0,TPE,13:15,ICN,17:05,OZ 712,Non Stop,ASIANA AIRLINES,2.0,,
Aug,8,28,4.0,False,2.0,ICN,20:40,SFO,15:40,OZ 212,Non Stop,ASIANA AIRLINES,1.0,"LM 31,940",
Aug,8,28,4.0,False,2.0,ICN,20:40,SFO,15:40,OZ 212,Non Stop,ASIANA AIRLINES,2.0,,
Aug,8,28,5.0,False,1.0,TPE,07:30,ICN,11:00,BR 170,Non Stop,EVA AIRWAYS,1.0,"LM 8,070",3 Seats left
Aug,8,28,5.0,False,1.0,TPE,07:30,ICN,11:00,BR 170,Non Stop,EVA AIRWAYS,2.0,"LM 10,600",1 Seats left
Aug,8,28,5.0,False,2.0,ICN,16:50,SFO,11:50,UA 892,Non Stop,UNITED AIRLINES,1.0,"LM 31,930",
Aug,8,28,5.0,False,2.0,ICN,16:50,SFO,11:50,UA 892,Non Stop,UNITED AIRLINES,2.0,,
Aug,8,28,6.0,False,1.0,TPE,06:30,KIX,10:10,BR 178,Non Stop,EVA AIRWAYS,1.0,"LM 7,620",1 Seats left
Aug,8,28,6.0,False,1.0,TPE,06:30,KIX,10:10,BR 178,Non Stop,EVA AIRWAYS,2.0,"LM 15,360",2 Seats left
Aug,8,28,6.0,False,2.0,KIX,16:50,SFO,10:55,UA 34,Non Stop,UNITED AIRLINES,1.0,"LM 32,380",
Aug,8,28,6.0,False,2.0,KIX,16:50,SFO,10:55,UA 34,Non Stop,UNITED AIRLINES,2.0,,
Aug,8,29,1.0,True,1.0,TPE,10:15,SFO,07:00,BR 8,"Non Stop, 11h 45m",Eva Airways ,1.0,"LM 40,000",
Aug,8,29,1.0,True,1.0,TPE,10:15,SFO,07:00,BR 8,"Non Stop, 11h 45m",Eva Airways ,2.0,,
Aug,8,29,2.0,True,1.0,TPE,23:30,SFO,20:25,BR 28,"Non Stop, 11h 55m",Eva Airways ,1.0,"LM 40,000",
Aug,8,29,2.0,True,1.0,TPE,23:30,SFO,20:25,BR 28,"Non Stop, 11h 55m",Eva Airways ,2.0,,
Aug,8,29,3.0,False,1.0,TPE,15:15,ICN,18:45,BR 160,Non Stop,EVA AIRWAYS,1.0,"LM 8,070",1 Seats left
Aug,8,29,3.0,False,1.0,TPE,15:15,ICN,18:45,BR 160,Non Stop,EVA AIRWAYS,2.0,"LM 10,600",1 Seats left
Aug,8,29,3.0,False,2.0,ICN,20:40,SFO,15:40,OZ 212,Non Stop,ASIANA AIRLINES,1.0,"LM 31,930",
Aug,8,29,3.0,False,2.0,ICN,20:40,SFO,15:40,OZ 212,Non Stop,ASIANA AIRLINES,2.0,,
Aug,8,29,4.0,False,1.0,TPE,19:00,HKG,20:45,BR 809,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",3 Seats left
Aug,8,29,4.0,False,1.0,TPE,19:00,HKG,20:45,BR 809,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",1 Seats left
Aug,8,29,4.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",2 Seats left
Aug,8,29,4.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,2.0,,
Aug,8,29,5.0,False,1.0,TPE,07:00,HKG,08:50,BR 891,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",
