route,isDirect,itrFlight,deptApt,deptAptTime,arrApt,arrAptTime,flightNo,flightSpan,operateBy,itrClass,ClassMiles,ClassInfo,Month,month,Date
3.0,False,1.0,NRT,13:20,ICN,15:50,OZ 101,Non Stop,ASIANA AIRLINES,2.0,,,May,5,08
3.0,False,2.0,ICN,20:40,SFO,15:10,OZ 212,Non Stop,ASIANA AIRLINES,1.0,"LM 33,620",,May,5,08
3.0,False,2.0,ICN,20:40,SFO,15:10,OZ 212,Non Stop,ASIANA AIRLINES,2.0,,,May,5,08
4.0,False,1.0,NRT,09:00,ICN,11:30,OZ 107,Non Stop,ASIANA AIRLINES,1.0,"LM 6,380",,May,5,08
4.0,False,1.0,NRT,09:00,ICN,11:30,OZ 107,Non Stop,ASIANA AIRLINES,2.0,,,May,5,08
4.0,False,2.0,ICN,16:50,SFO,11:30,UA 892,Non Stop,UNITED AIRLINES,1.0,"LM 33,620",,May,5,08
4.0,False,2.0,ICN,16:50,SFO,11:30,UA 892,Non Stop,UNITED AIRLINES,2.0,,,May,5,08
5.0,False,1.0,NRT,13:25,TPE,16:05,BR 183,Non Stop,EVA AIRWAYS,1.0,"LM 8,940",1 Seats left,May,5,08
5.0,False,1.0,NRT,13:25,TPE,16:05,BR 183,Non Stop,EVA AIRWAYS,2.0,,,May,5,08
5.0,False,2.0,TPE,19:40,SFO,16:10,BR 18,Non Stop,EVA AIRWAYS,1.0,"LM 31,060",1 Seats left,May,5,08
5.0,False,2.0,TPE,19:40,SFO,16:10,BR 18,Non Stop,EVA AIRWAYS,2.0,,,May,5,08
1.0,True,1.0,NRT,17:05,SFO,10:25,UA 838,"Non Stop, 09h 20m",United Airlines ,1.0,"LM 40,000",+ US$ 66.50,May,5,09
1.0,True,1.0,NRT,17:05,SFO,10:25,UA 838,"Non Stop, 09h 20m",United Airlines ,2.0,,,May,5,09
2.0,False,1.0,NRT,13:20,ICN,15:50,OZ 101,Non Stop,ASIANA AIRLINES,1.0,"LM 6,380",,May,5,09
2.0,False,1.0,NRT,13:20,ICN,15:50,OZ 101,Non Stop,ASIANA AIRLINES,2.0,,,May,5,09
2.0,False,2.0,ICN,20:40,SFO,15:10,OZ 212,Non Stop,ASIANA AIRLINES,1.0,"LM 33,620",,May,5,09
2.0,False,2.0,ICN,20:40,SFO,15:10,OZ 212,Non Stop,ASIANA AIRLINES,2.0,,,May,5,09
3.0,False,1.0,NRT,09:00,ICN,11:30,OZ 107,Non Stop,ASIANA AIRLINES,1.0,"LM 6,380",,May,5,09
3.0,False,1.0,NRT,09:00,ICN,11:30,OZ 107,Non Stop,ASIANA AIRLINES,2.0,"LM 6,880",2 Seats left,May,5,09
3.0,False,2.0,ICN,16:50,SFO,11:30,UA 892,Non Stop,UNITED AIRLINES,1.0,"LM 33,620",,May,5,09
3.0,False,2.0,ICN,16:50,SFO,11:30,UA 892,Non Stop,UNITED AIRLINES,2.0,,,May,5,09
4.0,False,1.0,NRT,16:50,LAX,10:45,UA 33,Non Stop,UNITED AIRLINES,1.0,"LM 31,630",,May,5,09
4.0,False,1.0,NRT,16:50,LAX,10:45,UA 33,Non Stop,UNITED AIRLINES,2.0,,,May,5,09
4.0,False,2.0,LAX,16:50,SAN,17:52,UA 5415,Non Stop,OPERATED BY SKYWEST DBA UNITED EXPRESS,1.0,"LM 3,400",,May,5,09
4.0,False,2.0,LAX,16:50,SAN,17:52,UA 5415,Non Stop,OPERATED BY SKYWEST DBA UNITED EXPRESS,2.0,,,May,5,09
4.0,False,3.0,SAN,19:18,SFO,20:59,UA 2247,Non Stop,UNITED AIRLINES,1.0,"LM 4,970",,May,5,09
4.0,False,3.0,SAN,19:18,SFO,20:59,UA 2247,Non Stop,UNITED AIRLINES,2.0,,,May,5,09
5.0,False,1.0,NRT,16:30,MEX,14:15,NH 180,Non Stop,ALL NIPPON AIRWAYS,1.0,"LM 30,270",1 Seats left,May,5,09
5.0,False,1.0,NRT,16:30,MEX,14:15,NH 180,Non Stop,ALL NIPPON AIRWAYS,2.0,"LM 64,130",1 Seats left,May,5,09
5.0,False,2.0,MEX,17:15,SFO,21:01,UA 1272,Non Stop,UNITED AIRLINES,1.0,"LM 9,730",,May,5,09
5.0,False,2.0,MEX,17:15,SFO,21:01,UA 1272,Non Stop,UNITED AIRLINES,2.0,,,May,5,09
1.0,True,1.0,NRT,17:05,SFO,10:25,UA 838,"Non Stop, 09h 20m",United Airlines ,1.0,"LM 40,000",+ US$ 66.50,May,5,10
1.0,True,1.0,NRT,17:05,SFO,10:25,UA 838,"Non Stop, 09h 20m",United Airlines ,2.0,,,May,5,10
2.0,False,1.0,NRT,09:00,ICN,11:30,OZ 107,Non Stop,ASIANA AIRLINES,1.0,"LM 6,380",2 Seats left,May,5,10
2.0,False,1.0,NRT,09:00,ICN,11:30,OZ 107,Non Stop,ASIANA AIRLINES,2.0,"LM 6,880",2 Seats left,May,5,10
2.0,False,2.0,ICN,16:50,SFO,11:30,UA 892,Non Stop,UNITED AIRLINES,1.0,"LM 33,620",,May,5,10
2.0,False,2.0,ICN,16:50,SFO,11:30,UA 892,Non Stop,UNITED AIRLINES,2.0,,,May,5,10
3.0,False,1.0,NRT,13:25,TPE,16:05,BR 183,Non Stop,EVA AIRWAYS,1.0,"LM 8,940",1 Seats left,May,5,10
3.0,False,1.0,NRT,13:25,TPE,16:05,BR 183,Non Stop,EVA AIRWAYS,2.0,,,May,5,10
3.0,False,2.0,TPE,19:40,SFO,16:10,BR 18,Non Stop,EVA AIRWAYS,1.0,"LM 31,060",1 Seats left,May,5,10
3.0,False,2.0,TPE,19:40,SFO,16:10,BR 18,Non Stop,EVA AIRWAYS,2.0,,,May,5,10
4.0,False,1.0,NRT,13:20,ICN,15:50,OZ 101,Non Stop,ASIANA AIRLINES,1.0,"LM 6,390",1 Seats left,May,5,10
4.0,False,1.0,NRT,13:20,ICN,15:50,OZ 101,Non Stop,ASIANA AIRLINES,2.0,,,May,5,10
4.0,False,2.0,ICN,18:00,YVR,12:00,AC 64,Non Stop,AIR CANADA,1.0,"LM 28,410",,May,5,10
4.0,False,2.0,ICN,18:00,YVR,12:00,AC 64,Non Stop,AIR CANADA,2.0,,,May,5,10
4.0,False,3.0,YVR,14:20,SFO,16:48,UA 733,Non Stop,UNITED AIRLINES,1.0,"LM 5,200",3 Seats left,May,5,10
4.0,False,3.0,YVR,14:20,SFO,16:48,UA 733,Non Stop,UNITED AIRLINES,2.0,,,May,5,10
5.0,False,1.0,NRT,13:25,TPE,16:05,BR 183,Non Stop,EVA AIRWAYS,1.0,"LM 8,950",1 Seats left,May,5,10
5.0,False,1.0,NRT,13:25,TPE,16:05,BR 183,Non Stop,EVA AIRWAYS,2.0,,,May,5,10
5.0,False,2.0,TPE,23:30,SFO,20:00,BR 28,Non Stop,EVA AIRWAYS,1.0,"LM 31,050",1 Seats left,May,5,10
5.0,False,2.0,TPE,23:30,SFO,20:00,BR 28,Non Stop,EVA AIRWAYS,2.0,,,May,5,10
1.0,True,1.0,NRT,17:05,SFO,10:25,UA 838,"Non Stop, 09h 20m",United Airlines ,1.0,"LM 40,000",+ US$ 66.50,May,5,11
1.0,True,1.0,NRT,17:05,SFO,10:25,UA 838,"Non Stop, 09h 20m",United Airlines ,2.0,,,May,5,11
2.0,False,1.0,NRT,09:00,ICN,11:30,OZ 107,Non Stop,ASIANA AIRLINES,1.0,,,May,5,11
2.0,False,1.0,NRT,09:00,ICN,11:30,OZ 107,Non Stop,ASIANA AIRLINES,2.0,"LM 6,880",1 Seats left,May,5,11
2.0,False,2.0,ICN,16:50,SFO,11:30,UA 892,Non Stop,UNITED AIRLINES,1.0,"LM 33,630",,May,5,11
2.0,False,2.0,ICN,16:50,SFO,11:30,UA 892,Non Stop,UNITED AIRLINES,2.0,,,May,5,11
3.0,False,1.0,NRT,16:50,LAX,10:45,UA 33,Non Stop,UNITED AIRLINES,1.0,"LM 31,630",,May,5,11
3.0,False,1.0,NRT,16:50,LAX,10:45,UA 33,Non Stop,UNITED AIRLINES,2.0,,,May,5,11
3.0,False,2.0,LAX,16:50,SAN,17:52,UA 5415,Non Stop,OPERATED BY SKYWEST DBA UNITED EXPRESS,1.0,"LM 3,400",,May,5,11
3.0,False,2.0,LAX,16:50,SAN,17:52,UA 5415,Non Stop,OPERATED BY SKYWEST DBA UNITED EXPRESS,2.0,,,May,5,11
3.0,False,3.0,SAN,19:15,SFO,20:56,UA 2247,Non Stop,UNITED AIRLINES,1.0,"LM 4,970",1 Seats left,May,5,11
3.0,False,3.0,SAN,19:15,SFO,20:56,UA 2247,Non Stop,UNITED AIRLINES,2.0,,,May,5,11
4.0,False,1.0,NRT,17:45,YUL,17:15,AC 6,Non Stop,AIR CANADA,1.0,"LM 29,040",,May,5,11
4.0,False,1.0,NRT,17:45,YUL,17:15,AC 6,Non Stop,AIR CANADA,2.0,,,May,5,11
4.0,False,2.0,YUL,20:00,SFO,23:17,AC 765,Non Stop,AIR CANADA,1.0,"LM 10,960",,May,5,11
4.0,False,2.0,YUL,20:00,SFO,23:17,AC 765,Non Stop,AIR CANADA,2.0,,,May,5,11
1.0,True,1.0,NRT,17:05,SFO,10:25,UA 838,"Non Stop, 09h 20m",United Airlines ,1.0,"LM 40,000",+ US$ 66.50,May,5,12
1.0,True,1.0,NRT,17:05,SFO,10:25,UA 838,"Non Stop, 09h 20m",United Airlines ,2.0,,,May,5,12
2.0,False,1.0,NRT,13:20,ICN,15:50,OZ 101,Non Stop,ASIANA AIRLINES,1.0,"LM 6,380",,May,5,12
2.0,False,1.0,NRT,13:20,ICN,15:50,OZ 101,Non Stop,ASIANA AIRLINES,2.0,"LM 6,880",2 Seats left,May,5,12
2.0,False,2.0,ICN,20:40,SFO,15:10,OZ 212,Non Stop,ASIANA AIRLINES,1.0,"LM 33,620",4 Seats left,May,5,12
2.0,False,2.0,ICN,20:40,SFO,15:10,OZ 212,Non Stop,ASIANA AIRLINES,2.0,,,May,5,12
3.0,False,1.0,NRT,09:00,ICN,11:30,OZ 107,Non Stop,ASIANA AIRLINES,1.0,"LM 6,380",4 Seats left,May,5,12
3.0,False,1.0,NRT,09:00,ICN,11:30,OZ 107,Non Stop,ASIANA AIRLINES,2.0,"LM 6,880",2 Seats left,May,5,12
3.0,False,2.0,ICN,16:50,SFO,11:30,UA 892,Non Stop,UNITED AIRLINES,1.0,"LM 33,620",,May,5,12
3.0,False,2.0,ICN,16:50,SFO,11:30,UA 892,Non Stop,UNITED AIRLINES,2.0,,,May,5,12
1.0,True,1.0,NRT,17:05,SFO,10:25,UA 838,"Non Stop, 09h 20m",United Airlines ,1.0,"LM 40,000",+ US$ 66.50,May,5,13
1.0,True,1.0,NRT,17:05,SFO,10:25,UA 838,"Non Stop, 09h 20m",United Airlines ,2.0,,,May,5,13
2.0,True,1.0,NRT,17:00,SFO,10:35,NH 8,"Non Stop, 09h 35m",All Nippon Airways ,1.0,"LM 40,000",,May,5,13
2.0,True,1.0,NRT,17:00,SFO,10:35,NH 8,"Non Stop, 09h 35m",All Nippon Airways ,2.0,,,May,5,13
3.0,False,1.0,NRT,09:00,ICN,11:30,OZ 107,Non Stop,ASIANA AIRLINES,1.0,"LM 6,380",2 Seats left,May,5,13
3.0,False,1.0,NRT,09:00,ICN,11:30,OZ 107,Non Stop,ASIANA AIRLINES,2.0,"LM 6,880",1 Seats left,May,5,13
3.0,False,2.0,ICN,16:50,SFO,11:30,UA 892,Non Stop,UNITED AIRLINES,1.0,"LM 33,620",,May,5,13
3.0,False,2.0,ICN,16:50,SFO,11:30,UA 892,Non Stop,UNITED AIRLINES,2.0,,,May,5,13
1.0,True,1.0,NRT,17:05,SFO,10:25,UA 838,"Non Stop, 09h 20m",United Airlines ,1.0,"LM 40,000",+ US$ 66.50,May,5,14
1.0,True,1.0,NRT,17:05,SFO,10:25,UA 838,"Non Stop, 09h 20m",United Airlines ,2.0,,,May,5,14
2.0,False,1.0,NRT,16:50,LAX,10:45,UA 33,Non Stop,UNITED AIRLINES,1.0,"LM 35,050",,May,5,14
2.0,False,1.0,NRT,16:50,LAX,10:45,UA 33,Non Stop,UNITED AIRLINES,2.0,,,May,5,14
2.0,False,2.0,LAX,13:50,SFO,15:22,UA 1770,Non Stop,UNITED AIRLINES,1.0,"LM 4,950",3 Seats left,May,5,14
2.0,False,2.0,LAX,13:50,SFO,15:22,UA 1770,Non Stop,UNITED AIRLINES,2.0,,,May,5,14
3.0,False,1.0,NRT,13:20,ICN,15:50,OZ 101,Non Stop,ASIANA AIRLINES,1.0,"LM 6,380",,May,5,14
3.0,False,1.0,NRT,13:20,ICN,15:50,OZ 101,Non Stop,ASIANA AIRLINES,2.0,,,May,5,14
3.0,False,2.0,ICN,20:40,SFO,15:10,OZ 212,Non Stop,ASIANA AIRLINES,1.0,"LM 33,620",4 Seats left,May,5,14
3.0,False,2.0,ICN,20:40,SFO,15:10,OZ 212,Non Stop,ASIANA AIRLINES,2.0,,,May,5,14
4.0,False,1.0,NRT,09:00,ICN,11:30,OZ 107,Non Stop,ASIANA AIRLINES,1.0,"LM 6,380",3 Seats left,May,5,14
4.0,False,1.0,NRT,09:00,ICN,11:30,OZ 107,Non Stop,ASIANA AIRLINES,2.0,"LM 6,880",2 Seats left,May,5,14
4.0,False,2.0,ICN,16:50,SFO,11:30,UA 892,Non Stop,UNITED AIRLINES,1.0,"LM 33,620",,May,5,14
4.0,False,2.0,ICN,16:50,SFO,11:30,UA 892,Non Stop,UNITED AIRLINES,2.0,,,May,5,14
1.0,True,1.0,NRT,17:05,SFO,10:25,UA 838,"Non Stop, 09h 20m",United Airlines ,1.0,"LM 40,000",+ US$ 66.50,May,5,15
1.0,True,1.0,NRT,17:05,SFO,10:25,UA 838,"Non Stop, 09h 20m",United Airlines ,2.0,,,May,5,15
2.0,False,1.0,NRT,09:00,ICN,11:30,OZ 107,Non Stop,ASIANA AIRLINES,1.0,,,May,5,15
