route,isDirect,itrFlight,deptApt,deptAptTime,arrApt,arrAptTime,flightNo,flightSpan,operateBy,itrClass,ClassMiles,ClassInfo,Month,month,Date
6.0,False,1.0,SFO,23:05,HKG,05:00,UA 877,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,May,5,02
6.0,False,1.0,SFO,23:05,HKG,05:00,UA 877,Non Stop,UNITED AIRLINES,2.0,,,May,5,02
6.0,False,2.0,HKG,11:05,TPE,12:55,BR 852,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",3 Seats left,May,5,02
6.0,False,2.0,HKG,11:05,TPE,12:55,BR 852,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",1 Seats left,May,5,02
1.0,True,1.0,SFO,13:00,TPE,17:25,BR 7,"Non Stop, 13h 25m",Eva Airways ,1.0,"LM 40,000",,May,5,03
1.0,True,1.0,SFO,13:00,TPE,17:25,BR 7,"Non Stop, 13h 25m",Eva Airways ,2.0,,,May,5,03
2.0,True,1.0,SFO,01:15,TPE,05:45,BR 27,"Non Stop, 13h 30m",Eva Airways ,1.0,"LM 40,000",,May,5,03
2.0,True,1.0,SFO,01:15,TPE,05:45,BR 27,"Non Stop, 13h 30m",Eva Airways ,2.0,,,May,5,03
3.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,May,5,03
3.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,2.0,,,May,5,03
3.0,False,2.0,HKG,21:10,TPE,22:55,BR 858,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",3 Seats left,May,5,03
3.0,False,2.0,HKG,21:10,TPE,22:55,BR 858,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",1 Seats left,May,5,03
4.0,False,1.0,SFO,10:35,ICN,15:00,UA 893,Non Stop,UNITED AIRLINES,1.0,"LM 29,620",,May,5,03
4.0,False,1.0,SFO,10:35,ICN,15:00,UA 893,Non Stop,UNITED AIRLINES,2.0,,,May,5,03
4.0,False,2.0,ICN,19:45,TPE,21:25,BR 159,Non Stop,EVA AIRWAYS,1.0,,,May,5,03
4.0,False,2.0,ICN,19:45,TPE,21:25,BR 159,Non Stop,EVA AIRWAYS,2.0,"LM 20,640",1 Seats left,May,5,03
5.0,False,1.0,SFO,19:06,DEN,22:47,UA 589,Non Stop,UNITED AIRLINES,1.0,"LM 3,890",,May,5,03
5.0,False,1.0,SFO,19:06,DEN,22:47,UA 589,Non Stop,UNITED AIRLINES,2.0,,,May,5,03
5.0,False,2.0,DEN,06:00,LAX,07:32,UA 741,Non Stop,UNITED AIRLINES,1.0,"LM 3,450",,May,5,03
5.0,False,2.0,DEN,06:00,LAX,07:32,UA 741,Non Stop,UNITED AIRLINES,2.0,,,May,5,03
5.0,False,3.0,LAX,12:00,TPE,16:55,BR 5,Non Stop,EVA AIRWAYS,1.0,"LM 32,660",1 Seats left,May,5,03
5.0,False,3.0,LAX,12:00,TPE,16:55,BR 5,Non Stop,EVA AIRWAYS,2.0,,,May,5,03
1.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,May,5,04
1.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,2.0,,,May,5,04
1.0,False,2.0,HKG,21:10,TPE,22:55,BR 858,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",3 Seats left,May,5,04
1.0,False,2.0,HKG,21:10,TPE,22:55,BR 858,Non Stop,EVA AIRWAYS,2.0,,,May,5,04
2.0,False,1.0,SFO,23:40,ICN,04:20,UA 805,Non Stop,UNITED AIRLINES,1.0,"LM 29,610",,May,5,04
2.0,False,1.0,SFO,23:40,ICN,04:20,UA 805,Non Stop,UNITED AIRLINES,2.0,,,May,5,04
2.0,False,2.0,ICN,12:00,TPE,13:35,BR 169,Non Stop,EVA AIRWAYS,1.0,"LM 10,390",1 Seats left,May,5,04
2.0,False,2.0,ICN,12:00,TPE,13:35,BR 169,Non Stop,EVA AIRWAYS,2.0,"LM 20,640",1 Seats left,May,5,04
3.0,False,1.0,SFO,23:30,ICN,04:30,OZ 211,Non Stop,ASIANA AIRLINES,1.0,"LM 31,930",4 Seats left,May,5,04
3.0,False,1.0,SFO,23:30,ICN,04:30,OZ 211,Non Stop,ASIANA AIRLINES,2.0,,,May,5,04
3.0,False,2.0,ICN,12:00,TPE,13:35,BR 169,Non Stop,EVA AIRWAYS,1.0,"LM 8,070",1 Seats left,May,5,04
3.0,False,2.0,ICN,12:00,TPE,13:35,BR 169,Non Stop,EVA AIRWAYS,2.0,"LM 10,600",1 Seats left,May,5,04
1.0,True,1.0,SFO,13:00,TPE,17:25,BR 7,"Non Stop, 13h 25m",Eva Airways ,1.0,"LM 40,000",,May,5,05
1.0,True,1.0,SFO,13:00,TPE,17:25,BR 7,"Non Stop, 13h 25m",Eva Airways ,2.0,,,May,5,05
2.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,May,5,05
2.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,2.0,,,May,5,05
2.0,False,2.0,HKG,21:10,TPE,22:55,BR 858,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",3 Seats left,May,5,05
2.0,False,2.0,HKG,21:10,TPE,22:55,BR 858,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",1 Seats left,May,5,05
3.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,May,5,05
3.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,2.0,,,May,5,05
3.0,False,2.0,HKG,21:45,TPE,23:30,BR 810,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",3 Seats left,May,5,05
3.0,False,2.0,HKG,21:45,TPE,23:30,BR 810,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",1 Seats left,May,5,05
4.0,False,1.0,SFO,10:35,ICN,15:00,UA 893,Non Stop,UNITED AIRLINES,1.0,"LM 29,610",,May,5,05
4.0,False,1.0,SFO,10:35,ICN,15:00,UA 893,Non Stop,UNITED AIRLINES,2.0,,,May,5,05
4.0,False,2.0,ICN,19:45,TPE,21:25,BR 159,Non Stop,EVA AIRWAYS,1.0,"LM 10,390",1 Seats left,May,5,05
4.0,False,2.0,ICN,19:45,TPE,21:25,BR 159,Non Stop,EVA AIRWAYS,2.0,,,May,5,05
5.0,False,1.0,SFO,23:05,HKG,05:00,UA 877,Non Stop,UNITED AIRLINES,1.0,"LM 34,520",,May,5,05
5.0,False,1.0,SFO,23:05,HKG,05:00,UA 877,Non Stop,UNITED AIRLINES,2.0,,,May,5,05
5.0,False,2.0,HKG,09:50,TPE,11:40,BR 892,Non Stop,EVA AIRWAYS,1.0,,,May,5,05
5.0,False,2.0,HKG,09:50,TPE,11:40,BR 892,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",2 Seats left,May,5,05
6.0,False,1.0,SFO,23:05,HKG,05:00,UA 877,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,May,5,05
6.0,False,1.0,SFO,23:05,HKG,05:00,UA 877,Non Stop,UNITED AIRLINES,2.0,,,May,5,05
6.0,False,2.0,HKG,11:05,TPE,12:55,BR 852,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",3 Seats left,May,5,05
6.0,False,2.0,HKG,11:05,TPE,12:55,BR 852,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",1 Seats left,May,5,05
1.0,True,1.0,SFO,00:50,TPE,05:15,BR 17,"Non Stop, 13h 25m",Eva Airways ,1.0,"LM 40,000",,May,5,06
1.0,True,1.0,SFO,00:50,TPE,05:15,BR 17,"Non Stop, 13h 25m",Eva Airways ,2.0,,,May,5,06
2.0,True,1.0,SFO,13:00,TPE,17:25,BR 7,"Non Stop, 13h 25m",Eva Airways ,1.0,"LM 40,000",,May,5,06
2.0,True,1.0,SFO,13:00,TPE,17:25,BR 7,"Non Stop, 13h 25m",Eva Airways ,2.0,,,May,5,06
3.0,True,1.0,SFO,01:15,TPE,05:45,BR 27,"Non Stop, 13h 30m",Eva Airways ,1.0,"LM 40,000",,May,5,06
3.0,True,1.0,SFO,01:15,TPE,05:45,BR 27,"Non Stop, 13h 30m",Eva Airways ,2.0,,,May,5,06
4.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,May,5,06
4.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,2.0,,,May,5,06
4.0,False,2.0,HKG,21:10,TPE,22:55,BR 858,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",3 Seats left,May,5,06
4.0,False,2.0,HKG,21:10,TPE,22:55,BR 858,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",1 Seats left,May,5,06
5.0,False,1.0,SFO,10:35,ICN,15:00,UA 893,Non Stop,UNITED AIRLINES,1.0,"LM 33,480",,May,5,06
5.0,False,1.0,SFO,10:35,ICN,15:00,UA 893,Non Stop,UNITED AIRLINES,2.0,,,May,5,06
5.0,False,2.0,GMP,19:00,TSA,20:35,BR 155,Non Stop,EVA AIRWAYS,1.0,"LM 6,520",2 Seats left,May,5,06
5.0,False,2.0,GMP,19:00,TSA,20:35,BR 155,Non Stop,EVA AIRWAYS,2.0,,,May,5,06
6.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,May,5,06
6.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,2.0,,,May,5,06
6.0,False,2.0,HKG,21:45,TPE,23:30,BR 810,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",3 Seats left,May,5,06
6.0,False,2.0,HKG,21:45,TPE,23:30,BR 810,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",1 Seats left,May,5,06
7.0,False,1.0,SFO,10:35,ICN,15:00,UA 893,Non Stop,UNITED AIRLINES,1.0,"LM 29,610",,May,5,06
7.0,False,1.0,SFO,10:35,ICN,15:00,UA 893,Non Stop,UNITED AIRLINES,2.0,,,May,5,06
7.0,False,2.0,ICN,19:45,TPE,21:25,BR 159,Non Stop,EVA AIRWAYS,1.0,"LM 10,390",4 Seats left,May,5,06
7.0,False,2.0,ICN,19:45,TPE,21:25,BR 159,Non Stop,EVA AIRWAYS,2.0,"LM 20,640",1 Seats left,May,5,06
1.0,True,1.0,SFO,00:50,TPE,05:15,BR 17,"Non Stop, 13h 25m",Eva Airways ,1.0,"LM 40,000",,May,5,07
1.0,True,1.0,SFO,00:50,TPE,05:15,BR 17,"Non Stop, 13h 25m",Eva Airways ,2.0,,,May,5,07
2.0,True,1.0,SFO,13:00,TPE,17:25,BR 7,"Non Stop, 13h 25m",Eva Airways ,1.0,"LM 40,000",,May,5,07
2.0,True,1.0,SFO,13:00,TPE,17:25,BR 7,"Non Stop, 13h 25m",Eva Airways ,2.0,,,May,5,07
3.0,True,1.0,SFO,01:15,TPE,05:45,BR 27,"Non Stop, 13h 30m",Eva Airways ,1.0,"LM 40,000",,May,5,07
3.0,True,1.0,SFO,01:15,TPE,05:45,BR 27,"Non Stop, 13h 30m",Eva Airways ,2.0,,,May,5,07
4.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,May,5,07
4.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,2.0,,,May,5,07
4.0,False,2.0,HKG,21:10,TPE,22:55,BR 858,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",2 Seats left,May,5,07
4.0,False,2.0,HKG,21:10,TPE,22:55,BR 858,Non Stop,EVA AIRWAYS,2.0,,,May,5,07
5.0,False,1.0,SFO,10:35,ICN,15:00,UA 893,Non Stop,UNITED AIRLINES,1.0,"LM 29,610",,May,5,07
5.0,False,1.0,SFO,10:35,ICN,15:00,UA 893,Non Stop,UNITED AIRLINES,2.0,,,May,5,07
5.0,False,2.0,ICN,19:45,TPE,21:25,BR 159,Non Stop,EVA AIRWAYS,1.0,"LM 10,390",4 Seats left,May,5,07
5.0,False,2.0,ICN,19:45,TPE,21:25,BR 159,Non Stop,EVA AIRWAYS,2.0,,,May,5,07
6.0,False,1.0,SFO,06:00,LAX,07:35,UA 1260,Non Stop,UNITED AIRLINES,1.0,"LM 3,450",,May,5,07
6.0,False,1.0,SFO,06:00,LAX,07:35,UA 1260,Non Stop,UNITED AIRLINES,2.0,,,May,5,07
6.0,False,2.0,LAX,12:00,TPE,16:55,BR 5,Non Stop,EVA AIRWAYS,1.0,"LM 36,550",2 Seats left,May,5,07
6.0,False,2.0,LAX,12:00,TPE,16:55,BR 5,Non Stop,EVA AIRWAYS,2.0,,,May,5,07
7.0,False,1.0,SFO,10:35,ICN,15:00,UA 893,Non Stop,UNITED AIRLINES,1.0,"LM 33,480",,May,5,07
7.0,False,1.0,SFO,10:35,ICN,15:00,UA 893,Non Stop,UNITED AIRLINES,2.0,,,May,5,07
7.0,False,2.0,GMP,20:20,TSA,21:55,BR 155,Non Stop,EVA AIRWAYS,1.0,"LM 6,520",2 Seats left,May,5,07
7.0,False,2.0,GMP,20:20,TSA,21:55,BR 155,Non Stop,EVA AIRWAYS,2.0,"LM 13,110",1 Seats left,May,5,07
1.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,May,5,08
1.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,2.0,,,May,5,08
1.0,False,2.0,HKG,21:10,TPE,22:55,BR 858,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",3 Seats left,May,5,08
1.0,False,2.0,HKG,21:10,TPE,22:55,BR 858,Non Stop,EVA AIRWAYS,2.0,,,May,5,08
2.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,May,5,08
2.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,2.0,,,May,5,08
2.0,False,2.0,HKG,21:45,TPE,23:30,BR 810,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",3 Seats left,May,5,08
2.0,False,2.0,HKG,21:45,TPE,23:30,BR 810,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",1 Seats left,May,5,08
3.0,False,1.0,SFO,23:40,ICN,04:20,UA 805,Non Stop,UNITED AIRLINES,1.0,"LM 29,610",,May,5,08
3.0,False,1.0,SFO,23:40,ICN,04:20,UA 805,Non Stop,UNITED AIRLINES,2.0,,,May,5,08
3.0,False,2.0,ICN,12:00,TPE,13:35,BR 169,Non Stop,EVA AIRWAYS,1.0,"LM 10,390",3 Seats left,May,5,08
3.0,False,2.0,ICN,12:00,TPE,13:35,BR 169,Non Stop,EVA AIRWAYS,2.0,,,May,5,08
4.0,False,1.0,SFO,23:30,ICN,04:30,OZ 211,Non Stop,ASIANA AIRLINES,1.0,"LM 31,930",,May,5,08
4.0,False,1.0,SFO,23:30,ICN,04:30,OZ 211,Non Stop,ASIANA AIRLINES,2.0,,,May,5,08
